runs,prompt,metric_name,dataset_name,score,step
xxl-lm-d4-091621,_complete_first_then,accuracy (Rank),hellaswag,27.653854370117188,1100000
xxl-lm-d4-091621,_if_begins_how_continues,accuracy (Rank),hellaswag,24.676359176635742,1100000
xl-lm-d4-091621,_Predict_ending_with_hint,accuracy (Rank),hellaswag,27.733518600463867,1112000
xl-lm-d4-091621,_Randomized_prompts_template,accuracy (Rank),hellaswag,27.285400390625,1112000
xl-lm-d4-091621,_complete_first_then,accuracy (Rank),hellaswag,28.460466384887695,1112000
xl-lm-d4-091621,_if_begins_how_continues,accuracy (Rank),hellaswag,25.66221809387207,1112000
xxl-lm-d4-091621-512,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-091621-512,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-091621-512,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-091621-512,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,30.174861907958984,1112200
xxl-lm-d4-gpt-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-gpt-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-gpt-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112200
xxl-lm-d4-gpt-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,88.11282348632812,1112200
xxl-lm-d4-all-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,88.32219696044922,1112000
xxl-lm-d4-og-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-og-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-og-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-og-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,26.405231475830078,1112000
xxl-lm-d4-all-og-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-og-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-og-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112000
xxl-lm-d4-all-og-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,33.19267272949219,1112000
xxl-lm-d4-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1100000
xxl-lm-d4-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1100000
xxl-lm-d4-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1100000
xxl-lm-d4-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,11.873088836669922,1100000
xl-lm-d4-091621,_Predict_ending_with_hint,mean_4class_f1 (Rank),hellaswag,,1112000
xl-lm-d4-091621,_Randomized_prompts_template,mean_4class_f1 (Rank),hellaswag,,1112000
xl-lm-d4-091621,_complete_first_then,mean_4class_f1 (Rank),hellaswag,,1112000
xl-lm-d4-091621,_if_begins_how_continues,mean_4class_f1 (Rank),hellaswag,16.78245735168457,1112000
xxl-lm-d4-091621-512,_DOC_boils_down_to_simple_idea_that,bleu,xsum,15.453899383544922,1112200
xxl-lm-d4-091621-512,_DOC_given_above_write_one_sentence,bleu,xsum,15.754063606262207,1112200
xxl-lm-d4-091621-512,_DOC_how_would_you_rephrase_few_words,bleu,xsum,15.687366485595703,1112200
xxl-lm-d4-091621-512,_DOC_tldr,bleu,xsum,15.519373893737793,1112200
xxl-lm-d4-091621-512,_DOC_write_summary_of_above,bleu,xsum,15.581400871276855,1112200
xxl-lm-d4-091621-512,_article_DOC_summary,bleu,xsum,15.46508502960205,1112200
xxl-lm-d4-091621-512,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,15.646843910217285,1112200
xxl-lm-d4-091621-512,_read_below_DOC_write_abstract,bleu,xsum,15.65966510772705,1112200
xxl-lm-d4-091621-512,_summarize_DOC,bleu,xsum,15.558016777038574,1112200
xxl-lm-d4-091621-512,_summarize_this_DOC_summary,bleu,xsum,15.49307632446289,1112200
xxl-lm-d4-gpt-091621,_DOC_boils_down_to_simple_idea_that,bleu,xsum,15.350289344787598,1112200
xxl-lm-d4-gpt-091621,_DOC_given_above_write_one_sentence,bleu,xsum,15.540796279907227,1112200
xxl-lm-d4-gpt-091621,_DOC_how_would_you_rephrase_few_words,bleu,xsum,15.268470764160156,1112200
xxl-lm-d4-gpt-091621,_DOC_tldr,bleu,xsum,15.397809982299805,1112200
xxl-lm-d4-gpt-091621,_DOC_write_summary_of_above,bleu,xsum,15.617828369140625,1112200
xxl-lm-d4-gpt-091621,_article_DOC_summary,bleu,xsum,15.371037483215332,1112200
xxl-lm-d4-gpt-091621,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,15.645137786865234,1112200
xxl-lm-d4-gpt-091621,_read_below_DOC_write_abstract,bleu,xsum,15.447874069213867,1112200
xxl-lm-d4-gpt-091621,_summarize_DOC,bleu,xsum,15.358083724975586,1112200
xxl-lm-d4-gpt-091621,_summarize_this_DOC_summary,bleu,xsum,15.55208683013916,1112200
xxl-lm-d4-all-091621,_DOC_boils_down_to_simple_idea_that,bleu,xsum,15.529646873474121,1112000
xxl-lm-d4-all-091621,_DOC_given_above_write_one_sentence,bleu,xsum,15.475024223327637,1112000
xxl-lm-d4-all-091621,_DOC_how_would_you_rephrase_few_words,bleu,xsum,15.780036926269531,1112000
xxl-lm-d4-all-091621,_DOC_tldr,bleu,xsum,15.925498008728027,1112000
xxl-lm-d4-all-091621,_DOC_write_summary_of_above,bleu,xsum,15.702917098999023,1112000
xxl-lm-d4-all-091621,_article_DOC_summary,bleu,xsum,15.674111366271973,1112000
xxl-lm-d4-all-091621,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,16.000873565673828,1112000
xxl-lm-d4-all-091621,_read_below_DOC_write_abstract,bleu,xsum,15.604094505310059,1112000
xxl-lm-d4-all-091621,_summarize_DOC,bleu,xsum,15.597987174987793,1112000
xxl-lm-d4-all-091621,_summarize_this_DOC_summary,bleu,xsum,15.785499572753906,1112000
xxl-lm-d4-og-091621,_DOC_boils_down_to_simple_idea_that,bleu,xsum,16.624269485473633,1112000
xxl-lm-d4-og-091621,_DOC_given_above_write_one_sentence,bleu,xsum,13.985978126525879,1112000
xxl-lm-d4-og-091621,_DOC_how_would_you_rephrase_few_words,bleu,xsum,15.611907005310059,1112000
xxl-lm-d4-og-091621,_DOC_tldr,bleu,xsum,4.391454696655273,1112000
xxl-lm-d4-og-091621,_DOC_write_summary_of_above,bleu,xsum,13.090380668640137,1112000
xxl-lm-d4-og-091621,_article_DOC_summary,bleu,xsum,15.068829536437988,1112000
xxl-lm-d4-og-091621,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,12.124759674072266,1112000
xxl-lm-d4-og-091621,_read_below_DOC_write_abstract,bleu,xsum,13.628873825073242,1112000
xxl-lm-d4-og-091621,_summarize_DOC,bleu,xsum,14.533978462219238,1112000
xxl-lm-d4-og-091621,_summarize_this_DOC_summary,bleu,xsum,13.509355545043945,1112000
xxl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,bleu,xsum,,1100000
xxl-lm-d4-091621,_DOC_given_above_write_one_sentence,bleu,xsum,,1100000
xxl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,bleu,xsum,,1100000
xxl-lm-d4-091621,_DOC_tldr,bleu,xsum,,1100000
xxl-lm-d4-091621,_DOC_write_summary_of_above,bleu,xsum,,1100000
xxl-lm-d4-091621,_article_DOC_summary,bleu,xsum,,1100000
xxl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,,1100000
xxl-lm-d4-091621,_read_below_DOC_write_abstract,bleu,xsum,,1100000
xxl-lm-d4-091621,_summarize_DOC,bleu,xsum,,1100000
xxl-lm-d4-091621,_summarize_this_DOC_summary,bleu,xsum,,1100000
xl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,bleu,xsum,13.948139190673828,1112000
xl-lm-d4-091621,_DOC_given_above_write_one_sentence,bleu,xsum,14.000657081604004,1112000
xl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,bleu,xsum,13.958154678344727,1112000
xl-lm-d4-091621,_DOC_tldr,bleu,xsum,14.085493087768555,1112000
xl-lm-d4-091621,_DOC_write_summary_of_above,bleu,xsum,14.006027221679688,1112000
xl-lm-d4-091621,_article_DOC_summary,bleu,xsum,14.029905319213867,1112000
xl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,bleu,xsum,13.992276191711426,1112000
xl-lm-d4-091621,_read_below_DOC_write_abstract,bleu,xsum,14.034586906433105,1112000
xl-lm-d4-091621,_summarize_DOC,bleu,xsum,13.961357116699219,1112000
xl-lm-d4-091621,_summarize_this_DOC_summary,bleu,xsum,13.988288879394531,1112000
xxl-lm-d4-091621-512,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,42.517608642578125,1112200
xxl-lm-d4-091621-512,_DOC_given_above_write_one_sentence,rouge1,xsum,42.99370193481445,1112200
xxl-lm-d4-091621-512,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,42.85042953491211,1112200
xxl-lm-d4-091621-512,_DOC_tldr,rouge1,xsum,42.60462951660156,1112200
xxl-lm-d4-091621-512,_DOC_write_summary_of_above,rouge1,xsum,42.69961166381836,1112200
xxl-lm-d4-091621-512,_article_DOC_summary,rouge1,xsum,42.522552490234375,1112200
xxl-lm-d4-091621-512,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,42.84767150878906,1112200
xxl-lm-d4-091621-512,_read_below_DOC_write_abstract,rouge1,xsum,42.82704544067383,1112200
xxl-lm-d4-091621-512,_summarize_DOC,rouge1,xsum,42.63831329345703,1112200
xxl-lm-d4-091621-512,_summarize_this_DOC_summary,rouge1,xsum,42.49204635620117,1112200
xxl-lm-d4-gpt-091621,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,42.76285934448242,1112200
xxl-lm-d4-gpt-091621,_DOC_given_above_write_one_sentence,rouge1,xsum,43.05855178833008,1112200
xxl-lm-d4-gpt-091621,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,42.5671501159668,1112200
xxl-lm-d4-gpt-091621,_DOC_tldr,rouge1,xsum,42.81093978881836,1112200
xxl-lm-d4-gpt-091621,_DOC_write_summary_of_above,rouge1,xsum,43.206180572509766,1112200
xxl-lm-d4-gpt-091621,_article_DOC_summary,rouge1,xsum,42.64621353149414,1112200
xxl-lm-d4-gpt-091621,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,43.23728942871094,1112200
xxl-lm-d4-gpt-091621,_read_below_DOC_write_abstract,rouge1,xsum,42.85524368286133,1112200
xxl-lm-d4-gpt-091621,_summarize_DOC,rouge1,xsum,42.614723205566406,1112200
xxl-lm-d4-gpt-091621,_summarize_this_DOC_summary,rouge1,xsum,43.08334732055664,1112200
xxl-lm-d4-all-091621,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,42.92862319946289,1112000
xxl-lm-d4-all-091621,_DOC_given_above_write_one_sentence,rouge1,xsum,42.87807846069336,1112000
xxl-lm-d4-all-091621,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,43.442100524902344,1112000
xxl-lm-d4-all-091621,_DOC_tldr,rouge1,xsum,43.6986083984375,1112000
xxl-lm-d4-all-091621,_DOC_write_summary_of_above,rouge1,xsum,43.21073532104492,1112000
xxl-lm-d4-all-091621,_article_DOC_summary,rouge1,xsum,43.139793395996094,1112000
xxl-lm-d4-all-091621,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,43.82649612426758,1112000
xxl-lm-d4-all-091621,_read_below_DOC_write_abstract,rouge1,xsum,43.101348876953125,1112000
xxl-lm-d4-all-091621,_summarize_DOC,rouge1,xsum,42.92982864379883,1112000
xxl-lm-d4-all-091621,_summarize_this_DOC_summary,rouge1,xsum,43.23485565185547,1112000
xxl-lm-d4-og-091621,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,44.186119079589844,1112000
xxl-lm-d4-og-091621,_DOC_given_above_write_one_sentence,rouge1,xsum,40.51759719848633,1112000
xxl-lm-d4-og-091621,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,43.28351974487305,1112000
xxl-lm-d4-og-091621,_DOC_tldr,rouge1,xsum,29.527158737182617,1112000
xxl-lm-d4-og-091621,_DOC_write_summary_of_above,rouge1,xsum,39.47124099731445,1112000
xxl-lm-d4-og-091621,_article_DOC_summary,rouge1,xsum,41.402565002441406,1112000
xxl-lm-d4-og-091621,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,39.6751594543457,1112000
xxl-lm-d4-og-091621,_read_below_DOC_write_abstract,rouge1,xsum,39.60239791870117,1112000
xxl-lm-d4-og-091621,_summarize_DOC,rouge1,xsum,41.35032272338867,1112000
xxl-lm-d4-og-091621,_summarize_this_DOC_summary,rouge1,xsum,39.208621978759766,1112000
xxl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,,1100000
xxl-lm-d4-091621,_DOC_given_above_write_one_sentence,rouge1,xsum,,1100000
xxl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,,1100000
xxl-lm-d4-091621,_DOC_tldr,rouge1,xsum,,1100000
xxl-lm-d4-091621,_DOC_write_summary_of_above,rouge1,xsum,,1100000
xxl-lm-d4-091621,_article_DOC_summary,rouge1,xsum,,1100000
xxl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,,1100000
xxl-lm-d4-091621,_read_below_DOC_write_abstract,rouge1,xsum,,1100000
xxl-lm-d4-091621,_summarize_DOC,rouge1,xsum,,1100000
xxl-lm-d4-091621,_summarize_this_DOC_summary,rouge1,xsum,,1100000
xl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rouge1,xsum,41.63911437988281,1112000
xl-lm-d4-091621,_DOC_given_above_write_one_sentence,rouge1,xsum,41.67314529418945,1112000
xl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rouge1,xsum,41.53750991821289,1112000
xl-lm-d4-091621,_DOC_tldr,rouge1,xsum,41.578712463378906,1112000
xl-lm-d4-091621,_DOC_write_summary_of_above,rouge1,xsum,41.52465057373047,1112000
xl-lm-d4-091621,_article_DOC_summary,rouge1,xsum,41.582881927490234,1112000
xl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rouge1,xsum,41.63181686401367,1112000
xl-lm-d4-091621,_read_below_DOC_write_abstract,rouge1,xsum,41.6115837097168,1112000
xl-lm-d4-091621,_summarize_DOC,rouge1,xsum,41.519309997558594,1112000
xl-lm-d4-091621,_summarize_this_DOC_summary,rouge1,xsum,41.51554489135742,1112000
xxl-lm-d4-091621-512,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,20.407238006591797,1112200
xxl-lm-d4-091621-512,_DOC_given_above_write_one_sentence,rouge2,xsum,20.872243881225586,1112200
xxl-lm-d4-091621-512,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,20.71902084350586,1112200
xxl-lm-d4-091621-512,_DOC_tldr,rouge2,xsum,20.480937957763672,1112200
xxl-lm-d4-091621-512,_DOC_write_summary_of_above,rouge2,xsum,20.617433547973633,1112200
xxl-lm-d4-091621-512,_article_DOC_summary,rouge2,xsum,20.417255401611328,1112200
xxl-lm-d4-091621-512,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,20.698503494262695,1112200
xxl-lm-d4-091621-512,_read_below_DOC_write_abstract,rouge2,xsum,20.716339111328125,1112200
xxl-lm-d4-091621-512,_summarize_DOC,rouge2,xsum,20.524518966674805,1112200
xxl-lm-d4-091621-512,_summarize_this_DOC_summary,rouge2,xsum,20.4185848236084,1112200
xxl-lm-d4-gpt-091621,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,20.622596740722656,1112200
xxl-lm-d4-gpt-091621,_DOC_given_above_write_one_sentence,rouge2,xsum,20.87842559814453,1112200
xxl-lm-d4-gpt-091621,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,20.474655151367188,1112200
xxl-lm-d4-gpt-091621,_DOC_tldr,rouge2,xsum,20.691831588745117,1112200
xxl-lm-d4-gpt-091621,_DOC_write_summary_of_above,rouge2,xsum,21.029743194580078,1112200
xxl-lm-d4-gpt-091621,_article_DOC_summary,rouge2,xsum,20.565340042114258,1112200
xxl-lm-d4-gpt-091621,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,21.035049438476562,1112200
xxl-lm-d4-gpt-091621,_read_below_DOC_write_abstract,rouge2,xsum,20.720062255859375,1112200
xxl-lm-d4-gpt-091621,_summarize_DOC,rouge2,xsum,20.53508949279785,1112200
xxl-lm-d4-gpt-091621,_summarize_this_DOC_summary,rouge2,xsum,20.870223999023438,1112200
xxl-lm-d4-all-091621,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,20.79290771484375,1112000
xxl-lm-d4-all-091621,_DOC_given_above_write_one_sentence,rouge2,xsum,20.741289138793945,1112000
xxl-lm-d4-all-091621,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,21.23245620727539,1112000
xxl-lm-d4-all-091621,_DOC_tldr,rouge2,xsum,21.491382598876953,1112000
xxl-lm-d4-all-091621,_DOC_write_summary_of_above,rouge2,xsum,21.068655014038086,1112000
xxl-lm-d4-all-091621,_article_DOC_summary,rouge2,xsum,21.0047664642334,1112000
xxl-lm-d4-all-091621,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,21.57595443725586,1112000
xxl-lm-d4-all-091621,_read_below_DOC_write_abstract,rouge2,xsum,20.95619773864746,1112000
xxl-lm-d4-all-091621,_summarize_DOC,rouge2,xsum,20.794052124023438,1112000
xxl-lm-d4-all-091621,_summarize_this_DOC_summary,rouge2,xsum,21.11170196533203,1112000
xxl-lm-d4-og-091621,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,22.02488899230957,1112000
xxl-lm-d4-og-091621,_DOC_given_above_write_one_sentence,rouge2,xsum,19.303546905517578,1112000
xxl-lm-d4-og-091621,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,21.33674430847168,1112000
xxl-lm-d4-og-091621,_DOC_tldr,rouge2,xsum,10.897687911987305,1112000
xxl-lm-d4-og-091621,_DOC_write_summary_of_above,rouge2,xsum,18.51948356628418,1112000
xxl-lm-d4-og-091621,_article_DOC_summary,rouge2,xsum,19.862337112426758,1112000
xxl-lm-d4-og-091621,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,18.474096298217773,1112000
xxl-lm-d4-og-091621,_read_below_DOC_write_abstract,rouge2,xsum,18.644676208496094,1112000
xxl-lm-d4-og-091621,_summarize_DOC,rouge2,xsum,19.913015365600586,1112000
xxl-lm-d4-og-091621,_summarize_this_DOC_summary,rouge2,xsum,18.337308883666992,1112000
xxl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,,1100000
xxl-lm-d4-091621,_DOC_given_above_write_one_sentence,rouge2,xsum,,1100000
xxl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,,1100000
xxl-lm-d4-091621,_DOC_tldr,rouge2,xsum,,1100000
xxl-lm-d4-091621,_DOC_write_summary_of_above,rouge2,xsum,,1100000
xxl-lm-d4-091621,_article_DOC_summary,rouge2,xsum,,1100000
xxl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,,1100000
xxl-lm-d4-091621,_read_below_DOC_write_abstract,rouge2,xsum,,1100000
xxl-lm-d4-091621,_summarize_DOC,rouge2,xsum,,1100000
xxl-lm-d4-091621,_summarize_this_DOC_summary,rouge2,xsum,,1100000
xl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rouge2,xsum,19.349821090698242,1112000
xl-lm-d4-091621,_DOC_given_above_write_one_sentence,rouge2,xsum,19.421382904052734,1112000
xl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rouge2,xsum,19.317264556884766,1112000
xl-lm-d4-091621,_DOC_tldr,rouge2,xsum,19.408662796020508,1112000
xl-lm-d4-091621,_DOC_write_summary_of_above,rouge2,xsum,19.328510284423828,1112000
xl-lm-d4-091621,_article_DOC_summary,rouge2,xsum,19.40167808532715,1112000
xl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rouge2,xsum,19.39495277404785,1112000
xl-lm-d4-091621,_read_below_DOC_write_abstract,rouge2,xsum,19.383935928344727,1112000
xl-lm-d4-091621,_summarize_DOC,rouge2,xsum,19.271211624145508,1112000
xl-lm-d4-091621,_summarize_this_DOC_summary,rouge2,xsum,19.293127059936523,1112000
xxl-lm-d4-091621-512,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,34.793941497802734,1112200
xxl-lm-d4-091621-512,_DOC_given_above_write_one_sentence,rougeLsum,xsum,35.32942581176758,1112200
xxl-lm-d4-091621-512,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,35.15294647216797,1112200
xxl-lm-d4-091621-512,_DOC_tldr,rougeLsum,xsum,34.8906364440918,1112200
xxl-lm-d4-091621-512,_DOC_write_summary_of_above,rougeLsum,xsum,35.04888153076172,1112200
xxl-lm-d4-091621-512,_article_DOC_summary,rougeLsum,xsum,34.846923828125,1112200
xxl-lm-d4-091621-512,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,35.091400146484375,1112200
xxl-lm-d4-091621-512,_read_below_DOC_write_abstract,rougeLsum,xsum,35.10364532470703,1112200
xxl-lm-d4-091621-512,_summarize_DOC,rougeLsum,xsum,34.911720275878906,1112200
xxl-lm-d4-091621-512,_summarize_this_DOC_summary,rougeLsum,xsum,34.793601989746094,1112200
xxl-lm-d4-gpt-091621,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,35.11312484741211,1112200
xxl-lm-d4-gpt-091621,_DOC_given_above_write_one_sentence,rougeLsum,xsum,35.383304595947266,1112200
xxl-lm-d4-gpt-091621,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,34.88643264770508,1112200
xxl-lm-d4-gpt-091621,_DOC_tldr,rougeLsum,xsum,35.11814880371094,1112200
xxl-lm-d4-gpt-091621,_DOC_write_summary_of_above,rougeLsum,xsum,35.50541687011719,1112200
xxl-lm-d4-gpt-091621,_article_DOC_summary,rougeLsum,xsum,34.95802688598633,1112200
xxl-lm-d4-gpt-091621,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,35.54001998901367,1112200
xxl-lm-d4-gpt-091621,_read_below_DOC_write_abstract,rougeLsum,xsum,35.210174560546875,1112200
xxl-lm-d4-gpt-091621,_summarize_DOC,rougeLsum,xsum,34.956504821777344,1112200
xxl-lm-d4-gpt-091621,_summarize_this_DOC_summary,rougeLsum,xsum,35.36248779296875,1112200
xxl-lm-d4-all-091621,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,35.3532829284668,1112000
xxl-lm-d4-all-091621,_DOC_given_above_write_one_sentence,rougeLsum,xsum,35.25910949707031,1112000
xxl-lm-d4-all-091621,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,35.846778869628906,1112000
xxl-lm-d4-all-091621,_DOC_tldr,rougeLsum,xsum,36.14365005493164,1112000
xxl-lm-d4-all-091621,_DOC_write_summary_of_above,rougeLsum,xsum,35.68463897705078,1112000
xxl-lm-d4-all-091621,_article_DOC_summary,rougeLsum,xsum,35.55043411254883,1112000
xxl-lm-d4-all-091621,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,36.18675994873047,1112000
xxl-lm-d4-all-091621,_read_below_DOC_write_abstract,rougeLsum,xsum,35.5319709777832,1112000
xxl-lm-d4-all-091621,_summarize_DOC,rougeLsum,xsum,35.35177230834961,1112000
xxl-lm-d4-all-091621,_summarize_this_DOC_summary,rougeLsum,xsum,35.6705436706543,1112000
xxl-lm-d4-og-091621,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,36.61757278442383,1112000
xxl-lm-d4-og-091621,_DOC_given_above_write_one_sentence,rougeLsum,xsum,33.78049087524414,1112000
xxl-lm-d4-og-091621,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,35.892276763916016,1112000
xxl-lm-d4-og-091621,_DOC_tldr,rougeLsum,xsum,24.7717342376709,1112000
xxl-lm-d4-og-091621,_DOC_write_summary_of_above,rougeLsum,xsum,32.93014144897461,1112000
xxl-lm-d4-og-091621,_article_DOC_summary,rougeLsum,xsum,33.887413024902344,1112000
xxl-lm-d4-og-091621,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,32.2109260559082,1112000
xxl-lm-d4-og-091621,_read_below_DOC_write_abstract,rougeLsum,xsum,32.70827102661133,1112000
xxl-lm-d4-og-091621,_summarize_DOC,rougeLsum,xsum,34.11420822143555,1112000
xxl-lm-d4-og-091621,_summarize_this_DOC_summary,rougeLsum,xsum,32.344730377197266,1112000
xxl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_DOC_given_above_write_one_sentence,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_DOC_tldr,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_DOC_write_summary_of_above,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_article_DOC_summary,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_read_below_DOC_write_abstract,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_summarize_DOC,rougeLsum,xsum,,1100000
xxl-lm-d4-091621,_summarize_this_DOC_summary,rougeLsum,xsum,,1100000
xl-lm-d4-091621,_DOC_boils_down_to_simple_idea_that,rougeLsum,xsum,34.057552337646484,1112000
xl-lm-d4-091621,_DOC_given_above_write_one_sentence,rougeLsum,xsum,34.124900817871094,1112000
xl-lm-d4-091621,_DOC_how_would_you_rephrase_few_words,rougeLsum,xsum,33.993900299072266,1112000
xl-lm-d4-091621,_DOC_tldr,rougeLsum,xsum,34.030635833740234,1112000
xl-lm-d4-091621,_DOC_write_summary_of_above,rougeLsum,xsum,33.979637145996094,1112000
xl-lm-d4-091621,_article_DOC_summary,rougeLsum,xsum,34.0907096862793,1112000
xl-lm-d4-091621,_college_roommate_asked_DOC_so_I_recap,rougeLsum,xsum,34.110294342041016,1112000
xl-lm-d4-091621,_read_below_DOC_write_abstract,rougeLsum,xsum,34.10577392578125,1112000
xl-lm-d4-091621,_summarize_DOC,rougeLsum,xsum,33.97937774658203,1112000
xl-lm-d4-091621,_summarize_this_DOC_summary,rougeLsum,xsum,33.992652893066406,1112000
xxl-lm-d4-091621-512,_GPT_3_prompt,accuracy,super_glue_wic,0.0,1112200
xxl-lm-d4-091621-512,_GPT_3_prompt_with_label,accuracy,super_glue_wic,52.978057861328125,1112200
xxl-lm-d4-091621-512,_affirmation_true_or_false,accuracy,super_glue_wic,53.291534423828125,1112200
xxl-lm-d4-091621-512,_grammar_homework,accuracy,super_glue_wic,0.0,1112200
xxl-lm-d4-091621-512,_polysemous,accuracy,super_glue_wic,57.83699035644531,1112200
xxl-lm-d4-091621-512,_question_context,accuracy,super_glue_wic,0.0,1112200
xxl-lm-d4-091621-512,_question_context_meaning,accuracy,super_glue_wic,0.0,1112200
